src_token,accuracy
nm,1.0
kiet,1.0
sarcome,1.0
retrovirus,1.0
siv,1.0
simian,1.0
lentivirus,1.0
alabama,1.0
sivcpz,1.0
hunter,1.0
thit,1.0
bs,1.0
grethe,1.0
rask,1.0
oral,1.0
polio,1.0
vaccination,1.0
opv,1.0
vac,0.7333333333333333
helper,1.0
nucleoxit,1.0
vaccine,1.0
art,1.0
anti,1.0
retroviral,1.0
therapy,1.0
arv,1.0
cocktail,1.0
transcriptase,1.0
analogue,1.0
inhibitor,1.0
nrti,1.0
protease,1.0
nnrti,1.0
highly,1.0
active,1.0
haart,1.0
antisense,1.0
alfred,1.0
bar,1.0
ludvid,1.0
kissinger,1.0
bank,1.0
sweden,1.0
prize,1.0
economic,1.0
memory,1.0
mc²,1.0
δe,1.0
δmc²,1.0
δm,1.0
λ,1.0
euclide,1.0
hc,1.0
khop,1.0
young,1.0
heinrich,1.0
rudolf,1.0
hertz,1.0
michelson,1.0
morley,1.0
bop,1.0
meo,0.9642857142857143
yuga,1.0
mahapralaya,0.0
mircea,1.0
eliade,1.0
chin,1.0
bap,0.9
ming,1.0
nur,0.0
er,1.0
ruh,0.0
aor,1.0
kabbale,1.0
fiat,1.0
lux,1.0
guenon,0.0
dongn,0.0
seth,1.0
anubis,1.0
khoai,0.8846153846153846
uat,1.0
koran,1.0
liu,0.5
ngia,0.0
platon,1.0
alexandrie,1.0
augustin,1.0
iumen,1.0
iumine,1.0
ibid,1.0
graviton,1.0
vecto,0.8
niuton,1.0
ρ,1.0
kilogam,0.9090909090909091
體積,1.0
容積,1.0
met,0.9292035398230089
jordan,1.0
lebesgue,1.0
parabol,1.0
archimedes,1.0
gauss,1.0
cauchy,1.0
gic,1.0
liouville,1.0
hermite,1.0
rit,1.0
ostrowski,1.0
titchmarsh,1.0
barnes,1.0
mellin,1.0
meijer,1.0
grobner,1.0
hofreiter,1.0
erdelyi,1.0
lewin,1.0
luke,1.0
magnus,1.0
apelblat,1.0
oberhettinger,1.0
gradshteyn,1.0
exton,1.0
srivastava,1.0
prudnikov,1.0
ya,1.0
brychkov,1.0
marichev,1.0
risch,1.0
maple,1.0
金庸,1.0
yong,1.0
jinyong,1.0
bich,1.0
map,0.4444444444444444
lut,0.875
scan,1.0
fact,1.0
obe,1.0
commandeur,1.0
ordre,1.0
arts,1.0
et,1.0
lettres,1.0
british,1.0
columbia,1.0
射鵰三部曲,1.0
uyen,0.875
lun,0.9722222222222222
ut,0.2
大越史記全書,1.0
quynh,0.9629629629629629
nxbkhxh,1.0
dateformat,1.0
yyyy,1.0
period,1.0
till,1.0
timeaxis,1.0
orientation,1.0
vertical,1.0
scalemajor,1.0
increment,1.0
start,1.0
automatic,1.0
collision,1.0
texts,1.0
up,0.85
down,1.0
manually,1.0
avoid,1.0
overlap,1.0
define,1.0
dx,1.0
text,1.0
side,1.0
colors,1.0
大越史記,1.0
大越史記續編,1.0
資治通鑑,1.0
hich,1.0
wolters,1.0
節氣,1.0
pinyin,1.0
jieqi,1.0
ngoac,1.0
phon,1.0
hanja,1.0
pang,1.0
vernal,1.0
equinox,1.0
summer,1.0
solstice,1.0
autumnal,1.0
winter,1.0
gieo,1.0
metre,0.0
bureau,1.0
poids,1.0
mesures,1.0
ce,1.0
ct,1.0
definition,1.0
operational,1.0
keeping,1.0
critical,1.0
functioning,1.0
modern,1.0
societies,1.0
coordinated,1.0
level,1.0
utc,1.0
gmt,1.0
greenwich,1.0
mean,1.0
gps,1.0
mili,1.0
armand,1.0
hippolyte,1.0
fizeau,1.0
ole,1.0
romer,0.0
wang,1.0
norouz,1.0
bahai,1.0
naw,1.0
ruz,0.0
ostara,1.0
wicca,1.0
sabbat,1.0
neopagan,1.0
春分の日,1.0
tamil,1.0
nadu,1.0
moskva,1.0
дача,1.0
dacha,0.0
biem,1.0
исторический,1.0
музей,1.0
tretyakov,1.0
государственный,1.0
третьяковская,1.0
галерея,1.0
shchusev,1.0
архитектуры,1.0
им,1.0
а,1.0
в,1.0
щусева,1.0
tolstoy,1.0
bunin,1.0
chekhov,1.0
lomonosov,1.0
московский,1.0
университет,1.0
имени,1.0
м,1.0
ломоносова,1.0
мгу,1.0
mgu,1.0
vorobyovy,1.0
gory,1.0
bauman,1.0
mercer,1.0
consulting,1.0
tokyo,0.92
taxi,1.0
sheremetyevo,1.0
metro,0.36363636363636365
stolovaya,1.0
столовая,1.0
dola,1.0
moo,1.0
mcdonald,1.0
rostiks,1.0
domodedovo,1.0
bykovo,1.0
vnukovo,1.0
ray,0.25925925925925924
трамвай,1.0
tramvai,1.0
троллейбус,1.0
trolleybus,1.0
khuya,1.0
dinamo,1.0
spartak,1.0
lokomotiv,1.0
cska,1.0
hooligan,1.0
water,1.0
polo,1.0
ice,1.0
hockey,1.0
buom,0.8125
yachting,1.0
tallin,1.0
estonia,1.0
forbes,1.0
chechnya,1.0
avtozavodskaya,1.0
pushkinskaya,1.0
dubrovka,1.0
ile,1.0
france,1.0
seine,1.0
cite,1.0
marne,1.0
oecd,1.0
parisii,1.0
gaulois,1.0
lutetia,1.0
parisiorum,1.0
civitas,1.0
巴黎,1.0
ballet,1.0
ri,0.4444444444444444
xco,1.0
ˈpæɹɪs,1.0
ville,1.0
lumiere,1.0
city,1.0
lights,1.0
gabriel,1.0
nicolas,0.8888888888888888
reynie,1.0
venezia,1.0
paradis,1.0
parisien,1.0
victor,1.0
hugo,1.0
eugene,1.0
sue,1.0
balzac,1.0
paname,1.0
panama,1.0
pantin,1.0
pantruche,1.0
carnaval,1.0
compagnie,1.0
carnavalesque,1.0
parisienne,1.0
les,1.0
fumantes,1.0
parigot,1.0
gieu,1.0
intra,1.0
muros,1.0
thiers,1.0
issy,1.0
moulineaux,1.0
boulogne,1.0
vincennes,1.0
lemoine,1.0
phay,0.4
paleogen,1.0
trocadero,1.0
italie,1.0
vaugirard,1.0
oise,1.0
montmartre,1.0
bagneux,1.0
bievre,1.0
saint,1.0
martin,1.0
villette,1.0
faubourg,1.0
temple,1.0
bastille,1.0
denis,1.0
val,1.0
auteuil,1.0
alba,1.0
grenelle,1.0
via,0.7142857142857143
ni,0.6071428571428571
clovis,1.0
franc,1.0
bonaparte,1.0
belle,1.0
epoque,1.0
caesar,1.0
nanterre,1.0
hippodamos,1.0
lugdunum,1.0
attila,1.0
genevieve,1.0
chalons,1.0
childeric,1.0
gervais,1.0
germain,1.0
auxerrois,1.0
viking,1.0
clair,1.0
sur,1.0
epte,1.0
capet,1.0
orleans,0.6666666666666666
hugues,1.0
philippe,1.0
auguste,1.0
honore,1.0
manche,1.0
poissonniers,1.0
maurice,1.0
sully,1.0
sainte,1.0
chapelle,1.0
pont,1.0
royal,1.0
etienne,0.6
hotel,0.8888888888888888
pol,1.0
tournelles,1.0
armagnacs,1.0
bourguignons,1.0
jeanne,1.0
arc,1.0
loire,1.0
xon,1.0
ix,1.0
barthelemy,1.0
navarre,1.0
iv,1.0
ferronnerie,1.0
caire,1.0
reaumur,1.0
trom,1.0
cour,1.0
miracles,1.0
xiii,1.0
xiv,1.0
colbert,1.0
nhiep,1.0
palais,1.0
xv,1.0
tuileries,1.0
jeu,1.0
paume,1.0
oan,0.8181818181818182
flesselles,1.0
prevot,1.0
marchands,1.0
sylvain,1.0
bailly,1.0
federation,0.5
champ,1.0
mars,1.0
xvi,1.0
tour,1.0
antoinette,1.0
danton,1.0
robespierre,1.0
pie,1.0
xviii,1.0
chen,0.9130434782608695
laye,1.0
lazare,1.0
gare,1.0
nord,1.0
rouen,1.0
gaz,1.0
vendome,1.0
concorde,1.0
haussmann,1.0
frankfurt,1.0
champs,1.0
elysees,1.0
adolphe,1.0
marche,0.0
samaritaine,1.0
galeries,1.0
lafayette,1.0
eiffel,1.0
grand,1.0
alexandre,1.0
renault,1.0
billancourt,1.0
citroen,1.0
suresnes,1.0
phao,0.9571428571428572
petain,1.0
dietrich,1.0
choltitz,1.0
defense,0.8571428571428571
chirac,1.0
mitterrand,1.0
bertrand,1.0
delanoe,1.0
nuit,1.0
blanche,1.0
plage,1.0
justice,1.0
ferrus,1.0
blanc,1.0
insee,1.0
hauts,1.0
areva,1.0
edf,1.0
m²,1.0
rive,1.0
gauche,1.0
plaine,1.0
gaulle,1.0
ratp,1.0
vieng,0.9375
sacre,1.0
coeur,1.0
louvre,1.0
pompidou,1.0
industrie,1.0
orsay,1.0
montreuil,1.0
yvelines,1.0
essonne,1.0
marais,1.0
rosiers,1.0
olympiades,1.0
chateau,1.0
rouge,1.0
belleville,1.0
chinatown,1.0
trua,1.0
eustache,1.0
enfants,1.0
quichotte,1.0
leu,1.0
landry,1.0
quinze,1.0
vingts,1.0
charenton,1.0
invalides,1.0
assistance,1.0
publique,1.0
hopitaux,1.0
saclay,1.0
hec,1.0
ena,1.0
strasbourg,1.0
lyon,1.0
dauphine,1.0
sorbonne,1.0
superieure,1.0
mines,1.0
boulle,1.0
estienne,1.0
crous,1.0
universitaire,1.0
creteil,1.0
rer,1.0
est,1.0
montparnasse,1.0
transilien,1.0
tgv,1.0
rennes,1.0
velib,1.0
orly,1.0
vot,0.782608695652174
barcelona,1.0
stade,1.0
roland,1.0
garros,1.0
levallois,1.0
basket,1.0
handball,1.0
francais,0.5
casg,1.0
tennis,1.0
parc,1.0
princes,1.0
bercy,1.0
charlety,0.0
lisboa,1.0
sebastopol,1.0
chatelet,1.0
gobelins,1.0
pantheon,1.0
soufflot,1.0
chaillot,1.0
militaire,1.0
madeleine,1.0
obelisque,1.0
bourbon,1.0
winston,1.0
churchill,1.0
axe,1.0
historique,1.0
carrousel,1.0
etoile,1.0
grande,1.0
armee,1.0
arche,1.0
thechieu,0.0
phang,0.9855072463768116
rivoli,1.0
michel,1.0
opera,0.5833333333333334
garnier,1.0
printemps,1.0
mouffetard,1.0
clichy,1.0
moulin,1.0
montaigne,1.0
plaza,1.0
athenee,1.0
quinconces,1.0
bordeaux,1.0
crillon,1.0
ritz,1.0
morris,1.0
wallace,1.0
bir,1.0
hakeim,1.0
branly,1.0
gothic,1.0
conciergerie,1.0
neuf,1.0
noc,0.7142857142857143
elysee,1.0
cœur,1.0
guimard,1.0
plumet,1.0
lavirotte,1.0
mallet,1.0
stevens,1.0
roux,1.0
spitz,1.0
dudok,1.0
sauvage,1.0
corbusier,1.0
perret,1.0
institut,1.0
monde,1.0
arabe,1.0
ieoh,1.0
pei,1.0
nouvel,1.0
denfert,1.0
rochereau,1.0
pere,1.0
lachaise,1.0
passy,1.0
chopin,1.0
moliere,1.0
fontaine,1.0
proust,1.0
oscar,1.0
sarah,1.0
bernhardt,1.0
ouen,1.0
ivry,1.0
medicis,1.0
guy,1.0
brosse,1.0
alphand,1.0
barillet,1.0
deschamps,1.0
monceau,1.0
montsouris,1.0
buttes,1.0
chaumont,1.0
bernard,1.0
tschumi,1.0
petite,1.0
ceinture,1.0
eole,0.0
cafe,1.0
flore,1.0
pres,1.0
las,1.0
vegas,1.0
casino,1.0
mona,1.0
lisa,1.0
mode,1.0
textile,1.0
poste,1.0
homme,1.0
marine,1.0
monnaie,1.0
moyen,1.0
age,0.0
cinematheque,1.0
francaise,1.0
cinema,0.0
bourget,1.0
carnavalet,1.0
jules,1.0
mazarin,1.0
mazarine,1.0
richelieu,1.0
truffaut,1.0
georges,1.0
fnac,1.0
cd,0.7777777777777778
dvd,1.0
comedie,1.0
odeon,1.0
mogador,1.0
gaite,0.0
edith,1.0
piaf,1.0
chevalier,1.0
brassens,1.0
aznavour,1.0
bobino,1.0
cigale,1.0
splendid,1.0
salle,1.0
pleyel,1.0
gaveau,1.0
maison,1.0
radio,1.0
morning,1.0
jazz,1.0
zenith,1.0
galette,1.0
palace,1.0
queen,1.0
cab,1.0
rex,1.0
batofar,1.0
pulp,1.0
dj,1.0
hollywood,1.0
ugc,1.0
gaumont,1.0
halles,1.0
regence,1.0
procope,1.0
terrasses,1.0
chez,1.0
jenny,1.0
alsace,1.0
aux,1.0
lyonnais,1.0
maxim,1.0
verne,1.0
bristol,1.0
meurice,1.0
fouquet,1.0
barriere,1.0
hilton,1.0
accor,1.0
tet,0.9166666666666666
pride,1.0
ghe,0.8095238095238095
fiac,1.0
minutes,1.0
officiel,1.0
spectacles,1.0
frimousse,1.0
zurban,1.0
pariscope,1.0
rousseau,1.0
dumas,1.0
gogh,1.0
heine,1.0
andre,0.8888888888888888
gide,1.0
pablo,1.0
picasso,1.0
marc,1.0
chagall,1.0
matisse,1.0
joyce,1.0
hemingway,1.0
camus,1.0
beckett,1.0
curie,1.0
geoffrin,1.0
diderot,1.0
alembert,1.0
verlaine,1.0
rimbaud,1.0
baudelaire,1.0
impression,1.0
soleil,1.0
levant,1.0
claude,1.0
monet,1.0
vincent,1.0
cezanne,1.0
rodin,1.0
sisley,1.0
gauguin,1.0
renoir,1.0
camille,1.0
pissarro,1.0
salon,1.0
indien,1.0
braque,1.0
salvador,1.0
dali,1.0
recherche,1.0
temps,1.0
perdu,1.0
ulysses,1.0
sylvia,1.0
sartre,1.0
simone,1.0
beauvoir,1.0
boris,1.0
vian,1.0
prevert,1.0
samuel,1.0
lolita,1.0
vladimir,0.6666666666666666
nabokov,1.0
garcia,1.0
marquez,1.0
mala,0.0
hora,1.0
adrienne,1.0
clarkson,1.0
romeo,0.0
leblanc,1.0
elliott,1.0
trudeau,1.0
habib,1.0
bourguiba,1.0
senegal,1.0
abdou,1.0
diouf,1.0
rajendra,1.0
prasad,1.0
kundera,1.0
icc,1.0
fatf,1.0
haute,1.0
couture,1.0
frederick,1.0
worth,1.0
lanvin,1.0
chanel,1.0
dior,1.0
yves,1.0
cardin,1.0
givenchy,1.0
chambre,1.0
commerce,1.0
lvmh,1.0
cartier,1.0
paix,1.0
vuitton,1.0
gucci,1.0
armani,1.0
prada,1.0
valentino,1.0
nina,1.0
ricci,1.0
dolce,1.0
gabbana,1.0
montblanc,1.0
boss,1.0
villon,1.0
testament,1.0
humaine,1.0
mysteres,0.0
khon,0.6153846153846154
miserables,1.0
notre,1.0
dame,1.0
emile,0.6666666666666666
zola,1.0
rougon,1.0
macquart,1.0
ventre,1.0
nana,1.0
bonheur,1.0
dames,1.0
fantome,1.0
gaston,1.0
leroux,1.0
phantom,1.0
andrew,1.0
lloyd,1.0
webber,1.0
broadway,1.0
nuc,0.6666666666666666
zazie,1.0
dans,1.0
raymond,1.0
queneau,1.0
je,1.0
souviens,1.0
perec,1.0
colombia,0.875
rastro,1.0
sangre,1.0
nieve,1.0
callot,1.0
verwer,1.0
zeeman,1.0
corot,1.0
seurat,1.0
toulouse,1.0
lautrec,1.0
cabaret,1.0
marquet,1.0
utrillo,1.0
vlaminck,1.0
derain,1.0
bateau,1.0
lavoir,1.0
fernand,1.0
leger,1.0
amedeo,1.0
modigliani,1.0
ossip,1.0
zadkine,1.0
chaim,1.0
soutine,1.0
ruche,1.0
rude,1.0
marseillaise,1.0
carpeaux,1.0
aime,1.0
dalou,1.0
nation,1.0
bourdelle,1.0
aristide,1.0
maillol,1.0
landowski,1.0
tournelle,1.0
hector,1.0
daniel,1.0
buren,1.0
stravinski,1.0
tinguely,1.0
niki,1.0
phalle,1.0
lully,1.0
rameau,1.0
carmagnole,1.0
frederic,1.0
berlioz,1.0
gounod,1.0
strauss,1.0
dukas,1.0
saens,1.0
bizet,1.0
ravel,1.0
debussy,1.0
noir,1.0
divine,1.0
arletty,1.0
atmosphere,0.25
une,1.0
gueule,1.0
traversee,1.0
dernier,1.0
brule,0.0
il,1.0
fabuleux,1.0
destin,1.0
amelie,1.0
poulain,1.0
love,1.0
afternoon,1.0
audrey,1.0
hepburn,1.0
gary,1.0
cooper,1.0
last,1.0
tango,1.0
marlon,1.0
brando,1.0
schneider,1.0
everyone,1.0
says,1.0
woody,1.0
nicole,1.0
kidman,1.0
satine,1.0
ewan,1.0
mcgregor,1.0
vinci,1.0
code,1.0
chuot,1.0
ratatouille,1.0
steroid,1.0
chole,1.0
stereos,1.0
acetyl,1.0
coa,1.0
hmg,1.0
reductase,1.0
phytosterols,1.0
lipoprotein,1.0
chylomicron,1.0
triglyceride,1.0
lipase,1.0
lpl,1.0
vldl,1.0
remnant,1.0
lipid,1.0
idl,1.0
ldl,1.0
hormone,1.0
ester,1.0
phenotype,1.0
hdl,1.0
lecithin,1.0
acyltransferase,1.0
lcat,1.0
gradient,1.0
transfer,1.0
heparin,1.0
releasable,1.0
hepatic,1.0
srebp,1.0
sterol,1.0
regulatory,1.0
element,1.0
binding,1.0
scap,1.0
cleavage,1.0
activating,1.0
insig,1.0
golgi,1.0
transcription,1.0
michael,1.0
ockrene,1.0
phosphate,1.0
hydrocarbon,1.0
vitamin,1.0
cortisol,1.0
cortisone,1.0
aldosterone,1.0
progesterone,1.0
estrogen,1.0
testosterone,1.0
synapse,1.0
lecitin,1.0
kalium,1.0
kco,1.0
potassium,1.0
hidroxit,0.8636363636363636
humphry,1.0
davy,1.0
bromua,0.0
iotua,1.0
nitrat,1.0
sulfat,1.0
cacnalit,1.0
langbeinit,1.0
polyhalit,1.0
sylvit,1.0
utah,1.0
saskatchewan,1.0
beta,1.0
agon,1.0
kin,0.9361702127659575
biotit,0.0
muscovit,0.0
plutonit,1.0
hocblen,1.0
fenspat,1.0
nau,0.9183673469387755
ka,1.0
cacbohidrat,0.0
hypokalemia,1.0
cebit,1.0
hannover,1.0
centrum,1.0
buro,1.0
informationstechnik,1.0
messe,1.0
ag,1.0
informations,1.0
kommunikationstechnik,1.0
home,1.0
console,1.0
games,1.0
convention,1.0
electronvolt,1.0
ev,1.0
ν,1.0
werner,1.0
iridi,1.0
bipm,1.0
bimp,1.0
microgam,0.0
kilogram,0.0
kilo,0.3333333333333333
kilomet,0.9130434782608695
byte,1.0
bit,0.9210526315789473
iec,1.0
yota,0.0
zeta,0.6666666666666666
exa,0.0
peta,0.0
tera,0.0
giga,1.0
mega,0.0
pico,0.0
phemto,0.0
femto,0.0
ato,0.0
giepto,0.0
zepto,0.0
yocto,0.0
vec,1.0
q,1.0
δ,1.0
delta,1.0
δx,1.0
pitago,1.0
chuu,1.0
僑,1.0
sydney,1.0
melbourne,1.0
cabramatta,1.0
saigonmatta,1.0
auburn,1.0
south,1.0
richmond,1.0
australia,1.0
vietnamese,1.0
canadian,1.0
goryeo,1.0
chdcnd,1.0
xentimet,1.0
xenti,1.0
gam,0.9215686274509803
gram,1.0
milimet,0.9166666666666666
micromet,0.5555555555555556
µ,1.0
nanomet,0.1875
watch,1.0
bosque,1.0
ausentes,1.0
buen,1.0
retiro,1.0
madrid,1.0
atocha,1.0
juan,1.0
carlos,1.0
sofia,0.5
felipe,1.0
letizia,1.0
jose,0.7142857142857143
luis,1.0
rodriguez,1.0
zapatero,1.0
kofi,1.0
annan,1.0
mohammed,1.0
hamid,1.0
karzai,1.0
afghanistan,1.0
abdoulaye,1.0
wade,1.0
maaouya,1.0
ould,1.0
sid,1.0
ahmed,1.0
taya,1.0
mauritanie,1.0
jorge,1.0
sampaio,1.0
javier,1.0
solana,1.0
josep,1.0
borrell,1.0
cello,1.0
cant,1.0
dels,1.0
ocells,1.0
catalan,1.0
pau,1.0
casals,1.0
代數,1.0
babylon,1.0
oclit,0.0
στοιχεια,0.0
jiuzhang,1.0
suanshu,1.0
hero,1.0
alexandria,1.0
diophantus,1.0
arithmetica,1.0
al,1.0
khwarizmi,1.0
kitab,1.0
mukhtasar,0.0
fi,1.0
hisab,0.0
jabr,1.0
wa,1.0
moghabalah,1.0
thieng,1.0
lieng,1.0
kito,1.0
tanakh,1.0
torah,1.0
neviim,1.0
ketubim,1.0
ketuvim,1.0
giesu,1.0
phaolo,1.0
septuagint,1.0
guru,1.0
granth,1.0
sahib,1.0
sikh,1.0
βιβλια,1.0
biblia,1.0
βυβλος,1.0
byblos,1.0
papyrus,1.0
phenicie,1.0
phoenicia,1.0
hebrew,1.0
nevi,1.0
chumash,1.0
pentateuch,1.0
jacob,1.0
ur,1.0
canaan,1.0
ach,0.8571428571428571
sinai,1.0
ruoi,0.375
khep,1.0
mitzvot,1.0
halakha,1.0
sabbath,1.0
sukkot,1.0
simchat,1.0
rao,0.9142857142857143
assyria,1.0
judah,1.0
jerusalem,1.0
jonah,1.0
yom,1.0
kippur,1.0
jeremiah,1.0
job,1.0
ruth,1.0
moab,1.0
shavuot,1.0
ninth,1.0
av,1.0
zuffi,1.0
purim,1.0
ezra,1.0
aram,1.0
tc,1.0
koine,1.0
masorete,1.0
masoretic,1.0
mt,1.0
niqqud,1.0
samaria,1.0
dead,1.0
sea,1.0
scrolls,1.0
vulgate,1.0
deuterocanonical,1.0
protestant,1.0
tobia,0.0
giuditha,0.0
macabe,0.0
baruc,0.0
ette,0.0
danien,0.0
maccabe,0.0
etra,0.0
odes,1.0
froben,1.0
desiderius,1.0
erasmus,1.0
byzantine,1.0
textus,1.0
receptus,1.0
elzevier,1.0
nunc,1.0
ab,1.0
omnibus,1.0
receptum,1.0
codex,1.0
sinaiticus,1.0
vatican,1.0
vaticanus,1.0
lachmann,1.0
revision,1.0
majority,1.0
judaism,1.0
sc,1.0
targum,1.0
onkelos,1.0
coptic,1.0
vetus,1.0
latina,1.0
damascus,1.0
langton,1.0
stephanus,1.0
vungo,0.0
liem,0.9473684210526315
香,1.0
明,1.0
明香,1.0
鄉,1.0
明鄉,1.0
hakka,1.0
phiem,1.0
chec,0.0
vin,0.0
duyen,1.0
khua,0.875
yule,1.0
yalda,1.0
saturnalia,1.0
hanukkah,1.0
festivus,1.0
kwanzaa,1.0
humanlight,1.0
nhich,1.0
mabon,1.0
秋分の日,1.0
sumer,1.0
irish,1.0
coffee,1.0
enzim,1.0
etanal,0.0
axetic,0.0
alcohol,1.0
concentration,1.0
stockholm,1.0
say,0.8181818181818182
abel,1.0
miligam,1.0
milligam,1.0
absinth,1.0
weston,1.0
massachusetts,1.0
niederosterreich,1.0
burgenland,1.0
hungary,1.0
croatia,1.0
bulgaria,1.0
cp,1.0
vpd,0.0
jeux,1.0
olympiques,1.0
francophonie,1.0
cæsar,1.0
celt,1.0
gaul,1.0
ibero,1.0
ligure,1.0
vascon,1.0
gascon,1.0
nos,1.0
ancetres,0.0
vulgaire,1.0
cicero,1.0
frank,1.0
aleman,1.0
burgundi,1.0
rhone,0.5
visigoth,1.0
goth,1.0
aquitaine,1.0
roman,0.22857142857142856
langue,1.0
anglo,1.0
saxon,1.0
breton,1.0
cornwall,1.0
devon,1.0
pyrenees,0.6666666666666666
picard,1.0
norman,1.0
wallon,1.0
provencal,1.0
romansch,1.0
romana,1.0
benin,0.0
burkina,1.0
faso,1.0
cote,1.0
ivoire,1.0
guadeloupe,1.0
guinee,1.0
guyane,1.0
mali,1.0
martinique,1.0
monaco,1.0
niger,1.0
polynesie,1.0
quebec,0.5
reunion,1.0
miquelon,1.0
togo,1.0
wallonie,1.0
burundi,1.0
kirundi,1.0
cameroon,1.0
brunswick,1.0
nouveau,1.0
nunavut,1.0
northwest,1.0
territories,1.0
comores,1.0
shikomor,1.0
sangho,1.0
djibouti,1.0
haiti,1.0
kreyol,1.0
madagascar,1.0
malagasy,1.0
mauritius,1.0
rwanda,1.0
seychelles,1.0
tchad,1.0
romansh,1.0
vanuatu,1.0
bislama,1.0
andorra,1.0
ontario,1.0
manitoba,1.0
pondicherry,1.0
channel,1.0
kampuchia,1.0
louisiana,1.0
mauritania,1.0
aosta,1.0
feminin,0.0
masculin,1.0
etre,1.0
avoir,1.0
成吉思汗,1.0
тэмүүжин,1.0
temujin,0.0
铁木真,1.0
боржигин,1.0
борджигин,1.0
borjigin,1.0
孛儿只斤,1.0
hot,0.6
timur,1.0
lenk,1.0
babur,1.0
mogul,1.0
yesukhei,0.0
kiyad,1.0
乞颜,1.0
hoelun,1.0
өэлүн,1.0
oat,1.0
olkhunut,1.0
олхуноуд,1.0
олхонууд,1.0
олгонууд,1.0
tatar,1.0
khasar,1.0
qasar,1.0
khajiun,1.0
temuge,0.0
temulen,0.0
temulin,0.0
bekhter,1.0
belgutei,1.0
borte,0.0
tartar,1.0
gong,0.5
nghiet,1.0
onggirat,1.0
qonggirat,1.0
chunggirat,1.0
khunggirat,1.0
merkits,1.0
jamuka,1.0
toghril,1.0
toghrul,1.0
kerait,1.0
truat,0.18421052631578946
jochi,1.0
chagatai,1.0
oa,1.0
khoat,1.0
ogedei,0.6666666666666666
tolui,1.0
jadaran,1.0
yassa,1.0
kurultai,1.0
gur,1.0
桑昆,1.0
senggum,1.0
ghen,1.0
nuong,0.7777777777777778
чингис,1.0
хаан,1.0
完顏珣,1.0
宣宗,1.0
開封,1.0
完顏承麟,1.0
末帝,1.0
khuat,1.0
kuchlug,1.0
者別,1.0
jebe,1.0
kashgar,1.0
balkhas,1.0
khwarezm,1.0
caspi,1.0
bukhara,1.0
samarkand,1.0
balkh,1.0
ala,1.0
din,1.0
muhammad,1.0
nhen,0.8333333333333334
khorasan,1.0
abaskun,1.0
subedei,1.0
subutai,1.0
kavkaz,1.0
transoxiana,1.0
khwarezmian,1.0
armenia,1.0
tumen,0.0
azerbaijan,1.0
gruzia,1.0
caffa,1.0
krym,1.0
genova,1.0
cuman,1.0
kipchak,1.0
kiev,1.0
mstislav,1.0
halych,1.0
kalka,1.0
samara,1.0
volga,1.0
bulgar,1.0
ghabdulla,1.0
chelbir,1.0
batu,1.0
kharezm,1.0
甘州,1.0
肃州,1.0
贺兰山,1.0
灵州,1.0
信都府,1.0
清水,1.0
ruthenia,1.0
orda,1.0
giuong,0.9230769230769231
galicia,1.0
volhynia,1.0
aimag,1.0
khentii,1.0
onon,1.0
giovanni,1.0
pian,1.0
del,1.0
carpini,1.0
marco,1.0
arban,1.0
zuun,1.0
myangan,1.0
rui,1.0
baghdad,1.0
rashid,1.0
fadl,1.0
allah,1.0
merv,1.0
nishapur,1.0
hazara,1.0
societas,1.0
iesu,1.0
kieng,0.75
inigo,0.0
lopez,1.0
loyola,1.0
maiorem,1.0
dei,1.0
gloriam,1.0
xavier,1.0
favre,1.0
jesuite,0.0
regimini,1.0
militantis,1.0
ecclesiae,1.0
exposcit,1.0
debitum,1.0
tridentino,0.0
trento,1.0
angola,1.0
ottoman,1.0
benoit,0.0
ignatius,1.0
matteo,1.0
rhodes,1.0
gruber,0.0
dorville,1.0
lhassa,1.0
paraguay,1.0
paulo,1.0
valladolid,1.0
peru,1.0
mojos,1.0
moxos,1.0
chiquitos,1.0
guarani,0.0
nicolaus,1.0
copernicus,1.0
roberto,1.0
bellarmino,1.0
professe,1.0
misa,1.0
sevigne,1.0
bourdaloue,1.0
charpentier,1.0
jansenisme,1.0
blaise,1.0
pascal,1.0
provinciales,1.0
casuistique,1.0
pio,0.8571428571428571
syncretism,1.0
pombal,1.0
choiseul,1.0
pompadour,1.0
janseisme,0.0
got,0.4
napoli,1.0
parma,1.0
clemente,0.0
theresia,1.0
ekaterina,1.0
etudes,1.0
christus,1.0
projet,1.0
relations,1.0
civilta,1.0
cattolica,1.0
nouvelle,1.0
revue,1.0
theologique,0.0
america,1.0
centre,1.0
sevres,1.0
brussel,1.0
adolfo,1.0
kolvenbach,1.0
phase,1.0
separation,1.0
chai,0.6538461538461539
ethanol,1.0
molar,1.0
molal,1.0
molinity,1.0
equivalent,1.0
hso,1.0
surfuric,1.0
sulfate,1.0
χ,1.0
calcium,1.0
carbonate,1.0
caco,1.0
geneva,1.0
who,1.0
endocrinology,1.0
raoul,1.0
wallenberg,1.0
kennedy,1.0
hellman,1.0
hammett,1.0
heinz,1.0
pagels,1.0
ed,1.0
royce,1.0
washington,1.0
post,1.0
xom,0.95
yang,0.8
gar,1.0
phuoc,1.0
ðien,0.0
ðinh,0.6
patenotre,0.6666666666666666
krang,1.0
drak,1.0
krong,1.0
mep,1.0
rua,0.9772727272727273
mun,0.6666666666666666
